,parcellation_group,corrected_thickness,curvature,myelin_map,smoothed_myelin_map,sulcal_depth,thickness
40042,50,2.3580162525177,0.020788371562957764,1.3574280738830566,1.3577677011489868,0.05498117953538895,2.334723949432373
40043,50,2.340245246887207,0.019224196672439575,1.3542075157165527,1.3537219762802124,0.07463154941797256,2.316612720489502
40044,50,2.33382511138916,0.021636249497532845,1.3478738069534302,1.3470218181610107,0.10724770277738571,2.311816453933716
40045,50,2.3333961963653564,0.02788717858493328,1.3383408784866333,1.33856999874115,0.14922641217708588,2.320159912109375
40046,50,2.3387482166290283,0.03870609775185585,1.3305259943008423,1.3303648233413696,0.19330626726150513,2.3339669704437256
40047,50,2.326572895050049,0.04425150156021118,1.3242090940475464,1.32442307472229,0.23051349818706512,2.3280556201934814
40048,50,2.3160505294799805,0.0409105122089386,1.319796085357666,1.3202791213989258,0.2549818158149719,2.3131449222564697
40049,46,2.3140668869018555,0.04364214092493057,1.317888855934143,1.317901372909546,0.2823885977268219,2.3139679431915283
40050,46,2.3218562602996826,0.05266452208161354,1.3163973093032837,1.3167542219161987,0.31349414587020874,2.3309428691864014
40051,46,2.3320438861846924,0.05856659263372421,1.314862608909607,1.3150357007980347,0.3338215947151184,2.3486082553863525
40052,49,2.339369297027588,0.06568269431591034,1.3131366968154907,1.313630223274231,0.3532564640045166,2.3610711097717285
40053,49,2.3371827602386475,0.06985582411289215,1.3137930631637573,1.3140987157821655,0.361972838640213,2.362682819366455
40054,49,2.336536169052124,0.07292082160711288,1.3156883716583252,1.315036654472351,0.3725139796733856,2.3647830486297607
40055,49,2.3314619064331055,0.0713028758764267,1.3150743246078491,1.3148092031478882,0.3733842968940735,2.356295108795166
40056,49,2.327876091003418,0.07260366529226303,1.3140263557434082,1.3132853507995605,0.36765190958976746,2.3575754165649414
40057,49,2.3372409343719482,0.07105403393507004,1.3134510517120361,1.3113855123519897,0.35460349917411804,2.362931489944458
40058,49,2.326545000076294,0.06787862628698349,1.309009075164795,1.3071929216384888,0.3381929397583008,2.348611354827881
40059,49,2.3165242671966553,0.05355551838874817,1.303729772567749,1.302356481552124,0.30800312757492065,2.3265042304992676
40060,49,2.3131892681121826,0.03745419532060623,1.2989870309829712,1.2976254224777222,0.2772429585456848,2.3088977336883545
40061,42,2.30269193649292,0.02097267471253872,1.2947949171066284,1.292819619178772,0.245693638920784,2.28096604347229
