,parcellation_group,corrected_thickness,curvature,myelin_map,smoothed_myelin_map,sulcal_depth,thickness
27121,84,2.577183246612549,0.03518800064921379,1.220439076423645,1.2208266258239746,-0.05877755954861641,2.5716376304626465
27122,84,2.5843043327331543,0.041361697018146515,1.2177996635437012,1.218330979347229,-0.02313011884689331,2.5825488567352295
27123,84,2.578869104385376,0.045726045966148376,1.2165155410766602,1.216614842414856,-0.0006027849158272147,2.5813262462615967
27124,84,2.574090003967285,0.0489780493080616,1.2140980958938599,1.2135860919952393,0.015490453690290451,2.579379081726074
27125,84,2.5697479248046875,0.05003703385591507,1.2097623348236084,1.2086148262023926,0.022065645083785057,2.5748021602630615
27126,84,2.575289487838745,0.045550622045993805,1.2043583393096924,1.2049753665924072,0.010042866691946983,2.573667049407959
27127,84,2.5830883979797363,0.03618491068482399,1.201045036315918,1.2012338638305664,-0.012494407594203949,2.5746653079986572
27128,84,2.5776853561401367,0.026822451502084732,1.198604702949524,1.1993471384048462,-0.03748466819524765,2.5649452209472656
27129,84,2.578636646270752,0.02240937575697899,1.198507308959961,1.1989836692810059,-0.06351539492607117,2.561711072921753
27130,84,2.580653667449951,0.019897585734725,1.2006893157958984,1.200618028640747,-0.09362782537937164,2.5608632564544678
27131,84,2.5752313137054443,0.01573736034333706,1.2022325992584229,1.2018920183181763,-0.12455369532108307,2.5495777130126953
27132,84,2.581327199935913,0.00989526230841875,1.2040315866470337,1.2041730880737305,-0.15164123475551605,2.551021099090576
27133,84,2.5798771381378174,0.009693705476820469,1.2062138319015503,1.2054212093353271,-0.16747702658176422,2.5475833415985107
27134,84,2.5801918506622314,0.013961022719740868,1.2060165405273438,1.2054660320281982,-0.1752208024263382,2.5546648502349854
27135,84,2.602116823196411,0.020991625264286995,1.2037758827209473,1.2045382261276245,-0.17951600253582,2.5795390605926514
27136,84,2.6105294227600098,0.029140356928110123,1.203373670578003,1.203705072402954,-0.1793724149465561,2.595104694366455
